iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
172;27;70;1;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere.  ;indicateValues;price;average ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;1;3;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;8;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;neutral;centre
172;28;70;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;3;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;8;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;neutral;centre
172;29;70;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;1;3;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;8;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;neutral;centre
172;30;70;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;1;3;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;8;0;0;neglect ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;neutral;centre
172;31;70;1;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;3;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;8;NA;0;;0;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;neutral;centre
174;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;mexican;neutral;neutral;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;mexican;neutral;neutral
174;2;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;1;;neutral;neutral;neutral;neutral;neutral;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;mexican;neutral;neutral
174;3;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;2;;evening;neutral;neutral;neutral;neutral;;;neutral ;;;3;0;0;provide ;1;;hor ;neutral ;;;neutral;neutral;mexican;neutral;neutral
174;4;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;0;3;;evening;wednesday;neutral;neutral;neutral;evening ;;neutral ;;;4;0;0;provide ;1;hor ;hor ;neutral ;;;neutral;neutral;mexican;neutral;neutral
174;5;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;25 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;4;;evening;wednesday;neutral;expensive;neutral;evening ;wednesday ;neutral ;;;5;0;0;provide ;2;;;neutral ;;;neutral;neutral;mexican;neutral;neutral
174;6;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;4; 8 95;evening;wednesday;neutral;expensive;neutral;evening ;wednesday ;neutral ;expensive ;;5;NA;0;;0;hor ;hor ;neutral ;prx8 ;;neutral;neutral;mexican;neutral;neutral
175;1;100;1;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Art des Essens.  ;request;ALL;foodtype ;field ;open;1;46;1;;;0;1;0;0;0;0;1;0;5;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;3;;;;;;evening;tuesday;greek;cheap;grumme
175;2;100;1;2;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Die Art der Küche.  ;indicateValues;field;foodtype ;field ;open;1;33;1;foodtype ;field ;1;0;0;0;1;0;0;0;5;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;4;;hor ;;;;evening;tuesday;greek;cheap;grumme
175;3;100;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;;;;;2;0;0;provide ;1;;hor ;;;;evening;tuesday;greek;cheap;grumme
175;4;100;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;;greek ;;;2;0;0;affirm ;1;hor ;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme
175;5;100;1;2;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen. Ah, ne, gar nicht war, Entschuldigung. Steht ja Dienstag Abend.  ;request;time;tuesday evening ;date time ;choice;1;11;2;tuesday neutral yes no ;date time logical logical ;1;0;1;2;0;0;0;1;2;0;;evening;tuesday;greek;cheap;grumme;;;greek ;;;4;0;0;provide ;11;hor ;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme
175;6;100;1;2;Sie möchten also Dienstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;neutral ;tuesday ;greek ;;;4;0;0;affirm ;1;hor ;hor4 hor5 hor6 ;cui22 ;;;evening;tuesday;greek;cheap;grumme
175;7;100;1;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;40 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;expensive;grumme;neutral ;tuesday ;greek ;;;5;0;0;provide ;2;hor ;hor4 hor5 hor6 ;cui22 ;;;evening;tuesday;greek;cheap;grumme
175;8;100;1;2;Sie möchten also in der oberen Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;expensive;grumme;neutral ;tuesday ;greek ;expensive ;;5;0;0;affirm ;1;;;cui22 ;prx8 ;;evening;tuesday;greek;cheap;grumme
175;9;100;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;;5;0;0;accept ;1;;hor ;cui22 ;prx8 ;;evening;tuesday;greek;cheap;weitmar
175;10;100;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ungefährer Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;1;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;;6;0;0;provide ;2;;hor ;cui22 ;prx8 ;;evening;tuesday;greek;cheap;weitmar
175;11;100;1;2;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.  ;indicateValues1;localization;nextchoice ;action ;choice;1;15;1;nextchoice ;action ;1;0;0;0;1;0;0;0;1;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;;7;0;0;;2;;hor ;cui22 ;prx8 ;;evening;tuesday;greek;cheap;weitmar
175;12;100;1;2;Die anderen Möglichkeiten sind Langendreer, Riemke, Gerthe oder Weitmar.;Weitmar.  ;indicateValues2;localization;weitmar ;localization ;choice;1;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;;8;0;0;provide ;1;;hor ;cui22 ;prx8 ;;evening;tuesday;greek;cheap;weitmar
175;13;100;1;2;Sie möchten also in Weitmar essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;8;0;0;affirm ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;14;100;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;8;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;15;100;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;8;0;0;provide ;3;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;16;100;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;8;0;0;provide ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;17;100;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;8;0;0;affirm ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;18;100;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;8;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;19;100;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Öffnungszeit.  ;request;field;time ;field ;closed;1;28;1;time ;field ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;9;0;0;provide ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;20;100;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Abendessen.  ;indicateValues;time;evening ;time ;choice;1;12;1;evening ;time ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral ;tuesday ;greek ;expensive ;weitmar ;9;0;0;provide ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;21;100;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;evening neutral ;tuesday ;greek ;expensive ;weitmar ;9;0;0;affirm ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;22;100;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;tuesday;greek;expensive;weitmar;neutral evening ;tuesday ;greek ;expensive ;weitmar ;9;0;0;neglect ;1;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
175;23;100;1;2;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;2;;evening;tuesday;greek;expensive;weitmar;neutral evening ;tuesday ;greek ;expensive ;weitmar ;9;NA;0;;0;hor ;hor ;cui22 ;prx8 ;loc8 ;evening;tuesday;greek;cheap;weitmar
176;1;100;0;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ungefährer Ort des Restaurants.  ;request;ALL;localization ;field ;open;1;46;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;4;0;;midday;neutral;chinese;expensive;centre;;;;;;1;0;0;provide ;4;;;;;;midday;neutral;chinese;expensive;centre
176;2;100;0;3;Sie haben folgende Auswahlmöglichkeiten: Stadtmitte, Uni-Center, andere Möglichkeiten oder keine Präferenz.;Stadtmitte.  ;indicateValues1;localization;centre ;localization ;choice;1;11;1;centre ;localization ;1;0;0;0;1;0;0;0;3;0;;midday;neutral;chinese;expensive;centre;;;;;;2;0;0;provide ;1;;;;;;midday;neutral;chinese;expensive;centre
176;3;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;;;;;centre ;3;0;0;provide ;1;;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre
176;4;100;0;3;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Chinesisch.  ;request;foodtype;chinese ;foodtype ;closed;1;10;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;midday ;;;;centre ;4;0;0;provide ;1;hor ;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre
176;5;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;friday;chinese;expensive;centre;midday ;;chinese ;;centre ;5;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
176;6;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;20.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;;centre ;6;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
176;7;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;20.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;;centre ;6;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
176;8;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;;centre ;6;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
176;9;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;3;;midday;friday;chinese;expensive;centre;midday ;friday ;chinese ;average ;centre ;6;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre
176;10;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;3;;midday;friday;chinese;expensive;centre;midday ;friday ;chinese ;average ;centre ;7;0;0;provide ;3;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre
176;11;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;centre;midday ;friday ;chinese ;average ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre
176;12;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Obere Preisklasse.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;centre;midday ;friday ;chinese ;expensive average ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
176;13;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;expensive average ;centre ;8;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
176;14;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ungefährer Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
176;15;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
176;16;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.  ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;average expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre
176;17;100;0;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;4;91;midday;friday;chinese;average;centre;midday ;friday ;chinese ;average expensive ;centre ;8;NA;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre
178;1;100;0;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ungefährer Ort.   ;request;ALL;localization ;field ;open;1;46;1;localization ;field ;1;0;0;0;1;0;0;0;5;0;;evening;friday;argentine;average;centre;;;;;;1;0;0;provide ;2;;;;;;evening;friday;argentine;average;centre
178;2;100;0;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Zentrum.   ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;4;0;;evening;friday;argentine;average;centre;;;;;;2;0;0;provide ;1;;;;;;evening;friday;argentine;average;centre
178;3;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.   ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;3;0;;evening;friday;argentine;average;centre;;;;;centre ;3;0;0;provide ;1;;hor ;;;loc01 ;evening;friday;argentine;average;centre
178;4;100;0;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Nein.   ;request;foodtype;no ;logical ;closed;1;10;1;neutral no ;time logical ;1;0;0;1;0;0;0;1;3;0;;evening;friday;argentine;average;centre;evening ;;;;centre ;3;0;0;neglect ;1;hor ;hor ;;;loc01 ;evening;friday;argentine;average;centre
178;5;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.   ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;2;0;;evening;friday;argentine;average;centre;neutral evening ;;neutral ;;centre ;4;0;0;provide ;1;hor ;hor ;neutral ;;loc01 ;evening;friday;argentine;average;centre
178;6;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittel.   ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;;centre ;5;0;0;provide ;1;hor ;hor ;neutral ;;loc01 ;evening;friday;argentine;average;centre
178;7;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlerer Preis.   ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;;centre ;5;0;0;provide ;2;hor ;hor ;neutral ;;loc01 ;evening;friday;argentine;average;centre
178;8;100;0;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Ja.   ;offerRefinement;logical;yes ;logical ;choice;0;15;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;average ;centre ;5;0;0;accept ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre
178;9;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Art der Küche.   ;indicateValues;field;foodtype ;field ;open;1;27;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;average ;centre ;6;0;0;provide ;3;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre
178;10;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Argentinisch.   ;indicateValues;foodtype;argentine ;foodtype ;choice;1;16;1;argentine ;foodtype ;1;0;0;0;1;0;0;0;0;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;average ;centre ;7;0;0;provide ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre
178;11;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;friday;neutral;average;centre;evening neutral ;friday ;argentine neutral ;average ;centre ;7;0;0;accept ;1;hor ;hor ;cui39 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre
178;12;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.   ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;1;;evening;friday;neutral;average;centre;evening neutral ;friday ;neutral argentine ;average ;centre ;7;0;0;provide ;3;hor ;hor ;cui39 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre
