iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
169;1;70;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;thai;neutral;neutral;;;;;;1;0;0;provide ;1;;;;;;midday;neutral;thai;neutral;neutral;succeeded
169;2;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisch.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;chinese;neutral;neutral;;;;;;2;0;0;provide ;1;;;;;;midday;neutral;thai;neutral;neutral;succeeded
169;3;70;1;5;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;chinese;neutral;neutral;;;chinese ;;;2;0;0;affirm ;1;;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;4;70;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittag.  ;request;time;midday ;time ;choice;1;11;1;;;0;1;0;0;0;0;1;0;0;1;;midday;neutral;chinese;neutral;neutral;;;chinese ;;;3;0;0;provide ;1;;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;5;70;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;neutral;neutral;;;chinese ;;;3;0;0;provide ;1;hor ;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;6;70;1;5;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;neutral;neutral;midday ;;chinese ;;;3;0;0;affirm ;1;hor ;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;7;70;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Freitag.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;0;2;;midday;friday;chinese;neutral;neutral;midday ;;chinese ;;;4;0;0;provide ;1;hor ;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;8;70;1;5;Sie möchten also Freitag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;friday;chinese;neutral;neutral;midday ;friday ;chinese ;;;4;0;0;affirm ;1;;;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;9;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;;;5;0;0;provide ;2;;;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;10;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;;;5;0;0;provide ;2;;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral;succeeded
169;11;70;1;5;Sie möchten also in der oberen Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;5;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;12;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;5;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;13;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;14;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;15;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;16;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;17;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;evening ;time ;0;1;0;1;0;0;0;1;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;18;70;1;5;Könnten Sie bitte die gewünschte Tageszeit der Mahlzeit wiederholen?;Mittags.  ;repetitionRequest;time;midday ;time ;closed;0;9;1;midday ;time ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;evening midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;19;70;1;5;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday evening ;friday ;chinese ;expensive ;;7;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;20;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;21;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;22;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;4;;midday;friday;greek;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;23;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;4;;midday;friday;greek;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;24;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;4;;midday;friday;greek;expensive;neutral;midday ;friday ;chinese ;expensive ;;8;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;25;70;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Griechisch.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;9;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;4;;midday;friday;greek;expensive;neutral;midday ;friday ;greek chinese ;expensive ;;8;0;0;provide ;1;hor ;hor ;cui22 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;26;70;1;5;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;cheap yes ;price logical ;1;0;0;1;0;0;0;1;0;4;;midday;friday;greek;expensive;neutral;midday ;friday ;greek chinese ;expensive ;;8;0;0;affirm ;1;hor ;hor ;cui22 ;prx8 ;;midday;neutral;thai;neutral;neutral;succeeded
169;27;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;5;;midday;friday;italian;expensive;neutral;midday ;friday ;greek ;cheap expensive ;;8;0;0;accept ;1;hor ;hor ;cui22 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;28;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;5;;midday;friday;italian;expensive;neutral;midday ;friday ;greek ;expensive cheap ;;8;0;1;provide ;1;hor ;hor ;cui22 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;29;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienisch.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;5;;midday;friday;italian;expensive;neutral;midday ;friday ;greek ;expensive cheap ;;9;0;1;provide ;1;hor ;hor ;cui22 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;30;70;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;5;;midday;friday;italian;expensive;neutral;midday ;friday ;italian greek ;expensive cheap ;;9;0;0;provide ;1;hor ;hor ;cui20 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;31;70;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;midday;friday;italian;expensive;neutral;midday ;friday ;italian greek ;expensive cheap ;;9;0;0;affirm ;1;hor ;hor ;cui20 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;32;70;1;5;In welchem Stadtteil möchten Sie essen gehen?;City.  ;request;localization;centre ;localization ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;midday;friday;italian;expensive;centre;midday ;friday ;italian ;expensive cheap ;;10;0;0;provide ;1;hor ;hor ;cui20 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;33;70;1;5;In welchem Stadtteil möchten Sie essen gehen?;City.  ;request;localization;centre ;localization ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;midday;friday;italian;expensive;centre;midday ;friday ;italian ;expensive cheap ;;10;0;0;provide ;1;hor ;hor ;cui20 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;34;70;1;5;In welchem Stadtteil möchten Sie essen gehen?;Querenburg.  ;request;localization;querenburg ;localization ;closed;0;7;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;7;;midday;friday;italian;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;;11;0;0;provide ;1;hor ;hor ;cui20 ;prx2 ;;midday;neutral;thai;neutral;neutral;succeeded
169;35;70;1;5;Sie möchten also in Querenburg essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;midday;friday;italian;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;querenburg ;11;0;0;affirm ;1;hor ;hor ;cui20 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;36;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;midday;friday;italian;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;querenburg ;11;0;0;accept ;1;hor ;hor ;cui20 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;37;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;7;;midday;friday;italian;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;querenburg ;12;0;1;provide ;1;hor ;hor ;cui20 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;38;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;8;;midday;friday;french;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;querenburg ;12;0;0;accept ;1;hor ;hor ;cui20 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;39;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;8;;midday;friday;french;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;querenburg ;12;0;0;provide ;1;hor ;hor ;cui20 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;40;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Französisch.  ;indicateValues;foodtype;french ;foodtype ;choice;1;16;1;french ;foodtype ;1;0;0;0;1;0;0;0;0;8;;midday;friday;french;expensive;querenburg;midday ;friday ;italian ;expensive cheap ;querenburg ;13;0;1;provide ;1;hor ;hor ;cui20 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;41;70;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Französisch.  ;repetitionRequest;foodtype;french ;foodtype ;closed;0;9;1;french ;foodtype ;1;0;0;0;1;0;0;0;0;8;;midday;friday;french;expensive;querenburg;midday ;friday ;french italian ;expensive cheap ;querenburg ;13;0;0;provide ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;42;70;1;5;Sie möchten also französisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;8;;midday;friday;french;expensive;querenburg;midday ;friday ;french italian ;expensive cheap ;querenburg ;13;0;0;affirm ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;43;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;neutral;friday;french;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;13;0;0;accept ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;44;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;9;;neutral;friday;french;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;13;0;0;provide ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;45;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;neutral;friday;french;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;13;0;0;accept ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;46;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Öffnungszeit..  ;request;field;time ;field ;closed;1;28;1;time ;field ;1;0;0;0;1;0;0;0;0;9;;neutral;friday;french;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;13;0;0;provide ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;47;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Keine Präferenz.  ;indicateValues;time;neutral ;time ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;9;;neutral;friday;french;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;14;0;0;provide ;2;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;48;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;10;;neutral;friday;neutral;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;14;0;0;accept ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;49;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;10;;neutral;friday;neutral;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;14;0;0;provide ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;50;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;;;0;1;0;0;0;0;1;0;0;10;;neutral;friday;neutral;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;15;0;0;provide ;2;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;51;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;10;;neutral;friday;neutral;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;15;0;0;accept ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;52;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;10;;neutral;friday;neutral;expensive;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;15;0;0;provide ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;53;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;11;;neutral;friday;neutral;neutral;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;15;0;0;accept ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;54;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;11;;neutral;friday;neutral;neutral;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;15;0;0;provide ;3;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;55;70;1;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;11;;neutral;friday;neutral;neutral;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;16;0;0;provide ;2;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;56;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;11;;neutral;friday;neutral;neutral;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;16;0;0;accept ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;57;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;11;;neutral;friday;neutral;neutral;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;16;0;0;provide ;1;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;58;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral ;foodtype ;1;0;0;0;1;0;0;0;0;11;;neutral;friday;neutral;neutral;querenburg;midday ;friday ;french ;expensive cheap ;querenburg ;16;0;0;provide ;2;hor ;hor ;cui21 ;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
169;59;70;1;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Grunewald                Markstr. 139    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;11;25;neutral;friday;neutral;neutral;querenburg;midday ;friday ;neutral french ;expensive cheap ;querenburg ;16;NA;0;;0;hor ;hor ;;prx2 ;loc12 ;midday;neutral;thai;neutral;neutral;succeeded
170;1;90;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Mahlzeit.  ;request;ALL;foodtype ;field ;open;1;41;1;;;0;1;0;0;0;0;1;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
170;2;90;1;1;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Art der Küche.  ;indicateValues;field;foodtype ;field ;open;1;33;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;3;;hor ;;;;neutral;neutral;poultry;neutral;neutral;succeeded
170;3;90;1;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisch.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;1;;neutral;neutral;chinese;neutral;neutral;;;;;;2;0;0;provide ;1;;hor ;;;;neutral;neutral;poultry;neutral;neutral;succeeded
