iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
176;13;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;expensive average ;centre ;8;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
176;14;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ungefährer Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
176;15;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
176;16;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.  ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;average expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
176;17;100;0;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;4;91;midday;friday;chinese;average;centre;midday ;friday ;chinese ;average expensive ;centre ;8;;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
178;1;100;0;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ungefährer Ort.   ;request;ALL;localization ;field ;open;1;46;1;localization ;field ;1;0;0;0;1;0;0;0;5;0;;evening;friday;argentine;average;centre;;;;;;1;0;0;provide ;2;;;;;;evening;friday;argentine;average;centre;word_accuracy_100
178;2;100;0;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Zentrum.   ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;4;0;;evening;friday;argentine;average;centre;;;;;;2;0;0;provide ;1;;;;;;evening;friday;argentine;average;centre;word_accuracy_100
178;3;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.   ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;3;0;;evening;friday;argentine;average;centre;;;;;centre ;3;0;0;provide ;1;;hor ;;;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;4;100;0;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Nein.   ;request;foodtype;no ;logical ;closed;1;10;1;neutral no ;time logical ;1;0;0;1;0;0;0;1;3;0;;evening;friday;argentine;average;centre;evening ;;;;centre ;3;0;0;neglect ;1;hor ;hor ;;;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;5;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.   ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;2;0;;evening;friday;argentine;average;centre;neutral evening ;;neutral ;;centre ;4;0;0;provide ;1;hor ;hor ;neutral ;;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;6;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittel.   ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;;centre ;5;0;0;provide ;1;hor ;hor ;neutral ;;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;7;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlerer Preis.   ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;;centre ;5;0;0;provide ;2;hor ;hor ;neutral ;;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;8;100;0;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Ja.   ;offerRefinement;logical;yes ;logical ;choice;0;15;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;average ;centre ;5;0;0;accept ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;9;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Art der Küche.   ;indicateValues;field;foodtype ;field ;open;1;27;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;average ;centre ;6;0;0;provide ;3;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;10;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Argentinisch.   ;indicateValues;foodtype;argentine ;foodtype ;choice;1;16;1;argentine ;foodtype ;1;0;0;0;1;0;0;0;0;0;;evening;friday;argentine;average;centre;evening neutral ;friday ;neutral ;average ;centre ;7;0;0;provide ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;11;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;friday;neutral;average;centre;evening neutral ;friday ;argentine neutral ;average ;centre ;7;0;0;accept ;1;hor ;hor ;cui39 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;12;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.   ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;1;;evening;friday;neutral;average;centre;evening neutral ;friday ;neutral argentine ;average ;centre ;7;0;0;provide ;3;hor ;hor ;cui39 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;13;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.   ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;1;;evening;friday;neutral;average;centre;evening neutral ;friday ;neutral argentine ;average ;centre ;8;0;0;provide ;2;hor ;hor ;cui39 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;14;100;0;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Ja.   ;offerRefinement;logical;yes ;logical ;choice;0;15;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;friday;greek;average;centre;evening neutral ;friday ;neutral argentine ;average ;centre ;8;0;0;accept ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;15;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Art der Küche.   ;indicateValues;field;foodtype ;field ;open;1;27;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;2;;evening;friday;greek;average;centre;evening neutral ;friday ;neutral ;average ;centre ;8;0;0;provide ;3;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;16;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.   ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;2;;evening;friday;greek;average;centre;evening neutral ;friday ;neutral ;average ;centre ;9;0;0;provide ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;17;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;3;;evening;friday;greek;expensive;centre;evening neutral ;friday ;greek neutral ;average ;centre ;9;0;0;accept ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;18;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.   ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;3;;evening;friday;greek;expensive;centre;evening neutral ;friday ;neutral greek ;average ;centre ;10;0;0;provide ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;19;100;0;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere.   ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;evening;friday;greek;expensive;centre;evening neutral ;friday ;neutral greek ;average ;centre ;11;0;0;provide ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;20;100;0;5;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Obere Preisklasse.   ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;evening;friday;greek;expensive;centre;evening neutral ;friday ;neutral greek ;expensive average ;centre ;11;0;0;provide ;2;hor ;hor ;cui22 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;21;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;4;;evening;friday;greek;neutral;centre;evening neutral ;friday ;neutral greek ;expensive average ;centre ;11;0;0;accept ;1;hor ;hor ;cui22 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;22;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.   ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;4;;evening;friday;greek;neutral;centre;evening neutral ;friday ;neutral greek ;expensive ;centre ;11;0;0;provide ;1;hor ;hor ;cui22 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;23;100;0;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.   ;indicateValues;price;neutral ;price ;choice;1;12;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;4;;evening;friday;greek;neutral;centre;evening neutral ;friday ;neutral greek ;expensive ;centre ;12;0;0;provide ;2;hor ;hor ;cui22 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
178;24;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Athen                    Westring 37     } {Attika                   Massenbergstr. 1} {Kosta im Kortländer      Herner Str. 1   } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;33;0;;;;;;;;;;;0;4; 102 103 106;evening;friday;greek;neutral;centre;evening neutral ;friday ;neutral greek ;neutral expensive ;centre ;12;;0;;0;hor ;hor ;cui22 ;neutral ;loc01 ;evening;friday;argentine;average;centre;word_accuracy_100
179;1;100;0;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne wissen, wo, in welchem Restaurant ich Ente essen kann.  ;request;ALL;poultry ;foodtype ;open;1;46;1;poultry neutral foodtype ;foodtype logical field ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;12;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
179;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
181;1;100;0;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte in der Mittagspause in der Innenstadt chinesisches essen gehen, und wollte wissen zu welchem Preis.  ;request;ALL;chinese midday centre price ;foodtype time localization field ;open;1;46;4;chinese centre price ;foodtype localization field ;3;1;0;0;0;1;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;17;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
181;2;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;average;centre;;;chinese ;;centre ;5;0;0;provide ;1;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
181;3;100;0;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;91;midday;neutral;chinese;average;centre;;;chinese ;average ;centre ;5;;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
182;1;100;1;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Wo kann ich abends in Werne griechisch essen gehen?  ;request;ALL;greek evening langendreer ;foodtype time localization ;open;1;46;3;greek evening langendreer ;foodtype time localization ;3;0;0;0;1;0;0;0;0;0;;evening;neutral;greek;neutral;langendreer;;;;;;3;0;0;provide ;9;;;;;;evening;neutral;greek;neutral;werne;word_accuracy_100
182;2;100;1;5;Sie möchten also abends in Langendreer oder Werne griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;11;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;neutral;greek;neutral;langendreer;evening ;;greek ;;langendreer ;3;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc5 ;evening;neutral;greek;neutral;werne;word_accuracy_100
182;3;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;neutral;langendreer;evening ;;greek ;;langendreer ;3;0;0;accept ;1;hor ;hor ;cui22 ;;loc5 ;evening;neutral;greek;neutral;werne;word_accuracy_100
182;4;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Wo kann ich abends in Werne italienisch essen gehen?  ;request;field;italian evening langendreer ;foodtype time localization ;closed;1;28;3;italian evening langendreer ;foodtype time localization ;3;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;neutral;langendreer;evening ;;greek ;;langendreer ;4;0;0;provide ;9;hor ;hor ;cui22 ;;loc5 ;evening;neutral;greek;neutral;werne;word_accuracy_100
182;5;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;neutral;langendreer;evening ;;italian greek ;;langendreer ;4;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui20 ;;loc5 ;evening;neutral;greek;neutral;werne;word_accuracy_100
182;6;100;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;neutral;langendreer;evening ;;italian greek ;;langendreer ;4;0;0;affirm ;1;hor ;hor ;cui20 ;;loc5 ;evening;neutral;greek;neutral;werne;word_accuracy_100
182;7;100;1;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Dolce Vita               Werner Hellweg 459} {La Distelleria Museum Brennerei Oberstr. 43} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;32;0;;;;;;;;;;;0;1; 123 129;evening;neutral;italian;neutral;langendreer;evening ;;italian ;;langendreer ;4;;0;;0;hor ;hor ;cui20 ;;loc5 ;evening;neutral;greek;neutral;werne;word_accuracy_100
183;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Äh, ich möchte gerne Ente essen gehen.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;7;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
183;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
185;1;100;1;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne zum Mittagessen, Innenstadt und chinesisch essen möchte ich gerne, gehobene Preisklasse.  ;request;ALL;chinese midday expensive centre ;foodtype time price localization ;open;1;41;4;chinese gourmet midday yes ;foodtype foodtype time logical ;2;2;0;2;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;14;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;2;100;1;3;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Chinesisch essen.  ;repetitionRequest;foodtype;chinese ;foodtype ;closed;0;9;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese gourmet ;;;4;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;;cui02 cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;3;100;1;3;Sie möchten also chinesisch essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;6;1;;;0;1;0;0;0;0;1;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese gourmet ;;;4;0;0;affirm ;1;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;4;100;1;3;Wiederholen Sie bitte die Art der Küche.;Ehm, chinesische Küche.  ;repetitionRequest;foodtype;chinese ;foodtype ;closed;0;7;1;chinese foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;midday ;;;;;4;0;0;provide ;3;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;5;100;1;3;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;;4;0;0;affirm ;1;hor ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;6;100;1;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Der Tag ist mir egal, ich wollte gerne zum Mittagessen gehen.  ;request;date;neutral midday ;date time ;closed;0;8;2;neutral midday neutral date ;date time logical field ;2;0;0;2;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;;5;0;0;provide ;11;hor ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;7;100;1;3;Die Möglichkeiten lauten wie folgt: die Wochentage, samstags, sonntags oder keine Präferenz.;Wochentags.  ;indicateValues;date;week ;date ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;;;6;0;0;provide ;1;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;neutral ;cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;8;100;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hm, pro Person 30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;;;6;0;0;provide ;5;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;9;100;1;3;Sie möchten also in der oberen Preisklasse essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;expensive ;;6;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;10;100;1;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Obere Preisklasse, 30 Euro.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;;;6;0;0;provide ;4;hor ;hor ;cui35 ;prx8 ;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;11;100;1;3;Sie möchten also in der oberen Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;expensive ;;6;0;0;affirm ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;12;100;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Können sie mir ein anderes Restaurant vorschlagen?  ;offerModification;logical;newquery ;action ;choice;0;13;1;newquery ;action ;1;0;0;0;1;0;0;0;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;expensive ;;7;0;0;;7;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;expensive;centre;word_accuracy_100
185;13;100;1;3;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;;;;;;;;;0;1;;midday;week;chinese;expensive;centre;midday ;neutral ;chinese ;expensive ;;7;;0;;0;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;expensive;centre;word_accuracy_100
