iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
100;62;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;63;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;64;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;65;60;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;evening ;time ;0;1;0;1;0;0;0;1;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;66;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;affirm ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;67;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;68;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Die Zeit ändern.  ;request;field;changequery time ;action field ;closed;1;28;2;changequery ;action ;1;1;0;0;0;1;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;18;0;0;provide ;3;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;69;60;1;5;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;;;;;;;;;0;14;;neutral;friday;neutral;neutral;centre;evening ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;18;;0;;0;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
126;1;60;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne wissen, wo ich am besten Ente essen kann.  ;request;ALL;poultry ;foodtype ;open;1;41;1;monday poultry langendreer ;date foodtype localization ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;11;;;;;;neutral;neutral;poultry;neutral;neutral
126;2;60;1;1;Sie möchten also Montag in Langendreer oder Werne Geflügel essen gehen?;Warum montag? Überhaupt, wo kann ich Ente essen?  ;explConfirm;;poultry ;foodtype ;closed;0;11;1;;;0;1;0;0;0;0;1;0;0;0;;neutral;neutral;poultry;neutral;neutral;;monday ;poultry ;;langendreer ;1;0;0;provide ;8;;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;3;60;1;1;Wiederholen Sie bitte die Art der Küche.;Ich habe gefragt, wo ich am besten geflügel, ente essen kann. In welchem Restaurant?  ;repetitionRequest;foodtype;poultry ;foodtype ;closed;0;7;1;poultry foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;14;;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;4;60;1;1;Sie möchten also Geflügel essen gehen?;Ja bitte.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;0;0;affirm ;2;hor ;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;5;60;1;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Das versteh ich jetzt nicht. Wieso gibt es da kein passendes Restaurant, wenn man Geflügel essen möchte?  ;offerModification;logical;not_classifiable ;action ;choice;0;13;1;poultry no ;foodtype logical ;0;1;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;0;0;;17;hor ;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;6;60;1;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;;0;;0;hor ;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
134;1;60;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ja ich hätte gerne ein Restaurant in Querenburg, und zwar ein italienisches.  ;request;ALL;italian querenburg ;foodtype localization ;open;1;41;2;italian yes foodtype ;foodtype logical field ;1;1;0;2;0;0;0;1;1;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;12;;;;;;neutral;neutral;italian;average;querenburg
134;2;60;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;2;0;0;affirm ;1;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
134;3;60;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;3;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
134;4;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;beer ;foodtype ;0;1;0;1;0;0;0;1;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian ;;;3;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
134;5;60;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;;;beer italian ;;;3;0;0;provide ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;6;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;neutral ;logical ;0;0;1;0;0;0;0;1;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian beer ;;;3;0;0;affirm ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;7;60;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;;;italian beer ;;;3;0;0;provide ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;8;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian beer ;;;3;0;0;affirm ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;9;60;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;1;2;;evening;wednesday;italian;average;querenburg;evening ;;italian beer ;;;4;0;0;provide ;2;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;10;60;1;4;Sie möchten also Mittwoch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;4;0;0;affirm ;1;;;cui49 ;;;neutral;neutral;italian;average;querenburg
134;11;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hm, so in der mittleren Klasse.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;6;;;cui49 ;;;neutral;neutral;italian;average;querenburg
134;12;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;13;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ca 15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;3;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;14;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Immer noch 15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;4;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;15;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Haha, 15.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;16;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ich möchte ca 15 Euro ausgeben.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;6;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;17;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;18;60;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;average ;;5;0;0;affirm ;1;hor ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
134;19;60;1;4;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;20 Euro.  ;repetitionRequest;price;average ;price ;closed;0;9;1;midday ;time ;0;1;0;1;0;0;0;1;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
134;20;60;1;4;Könnten Sie bitte die gewünschte Tageszeit der Mahlzeit wiederholen?;Haha, abends.  ;repetitionRequest;time;evening ;time ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;midday evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
134;21;60;1;4;Hier ist das passende Restaurant auf Ihre Anfrage.  {Casa Portuguesa          Breite Str. 81  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;26;0;;;;;;;;;;;0;2;113;evening;wednesday;italian;average;querenburg;evening midday ;wednesday ;italian beer ;;;5;;0;;0;hor ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
137;1;60;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte in Grumme essen gehen.  ;request;ALL;grumme ;localization ;open;1;41;1;grumme ;localization ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;6;;;;;;evening;tuesday;greek;cheap;grumme
137;2;60;1;2;Sie möchten also in Grumme essen gehen?;Ja, Dienstag Abend.  ;explConfirm;;tuesday evening ;date time ;closed;0;7;2;tuesday harpen yes ;date localization logical ;1;1;0;2;0;0;0;1;2;0;;evening;tuesday;greek;cheap;grumme;;;;;grumme ;3;0;0;provide ;3;;hor ;;;loc7 ;evening;tuesday;greek;cheap;grumme
137;3;60;1;2;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;;tuesday ;;;harpen grumme ;3;0;0;provide ;1;;hor4 hor5 hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;4;60;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;3;0;0;affirm ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;5;60;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;choice ;action ;0;1;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;6;60;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;;;0;1;0;0;0;0;1;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;7;60;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ja, griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;yes foodtype ;logical field ;0;1;0;2;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;2;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;8;60;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische Küche.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;2;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;9;60;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme
137;10;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;4;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme
137;11;60;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ich möchte Dienstag Abend in Grumme preisgünstig essen gehen.  ;request;field;tuesday evening cheap grumme ;date time price localization ;closed;1;28;4;tuesday evening grumme yes ;date time localization logical ;3;1;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;5;0;0;provide ;9;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme
137;12;60;1;2;Sie möchten also Dienstag Abend in Grumme essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;monday yes ;date logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;5;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
137;13;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;neutral ;logical ;0;0;1;0;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;monday tuesday ;greek ;;grumme ;5;0;0;accept ;1;hor6 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
137;14;60;1;2;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday monday ;greek ;;grumme ;5;;0;;0;hor6 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
147;1;60;1;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne in meiner Mittagspause in der Innenstadt chinesisch essen gehen.  ;request;ALL;chinese midday centre ;foodtype time localization ;open;1;41;3;vegetarian evening linden yes ;foodtype time localization logical ;0;0;3;1;0;0;0;1;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;12;;;;;;midday;neutral;chinese;expensive;centre
147;2;60;1;3;Sie möchten also abends in Linden oder Dahlhausen vegetarisch essen gehen?;Nein, möchte ich nicht.  ;explConfirm;;no ;logical ;closed;0;11;1;no ;logical ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;evening ;;vegetarian ;;linden ;3;0;0;negate ;4;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui03 ;;loc9 ;midday;neutral;chinese;expensive;centre
147;3;60;1;3;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;In der Mittagspause.  ;repetitionRequest;time;midday ;time ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;3;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui03 ;;loc9 ;midday;neutral;chinese;expensive;centre
147;4;60;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Was möchte ich? Ich möchte gerne in der Mittagspause in der Innenstadt chinesich essen gehen. Bitte.  ;offerModification;logical;chinese midday centre ;foodtype time localization ;choice;0;13;3;yes ;logical ;0;3;0;1;0;0;0;1;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;16;hor ;hor ;cui03 ;;loc9 ;midday;neutral;chinese;expensive;centre
147;5;60;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis. Wurd ich gar nicht gefragt, haha.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;8;hor ;hor ;cui03 ;;loc9 ;midday;neutral;chinese;neutral;centre
147;6;60;1;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Die obere möchte ich ändern.  ;indicateValues;price;expensive changequery ;price action ;choice;1;12;2;expensive yes changequery time ;price logical action field ;2;0;0;2;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;;;;;;6;0;0;provide ;5;hor ;hor ;cui03 ;;loc9 ;midday;neutral;chinese;neutral;centre
147;7;60;1;3;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Mittagessen.  ;indicateValues;time;midday ;time ;choice;1;12;1;midday ;time ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;;;;expensive ;;6;0;0;provide ;1;hor ;hor ;cui03 ;prx5 prx6 prx7 prx8 ;loc9 ;midday;neutral;chinese;neutral;centre
147;8;60;1;3;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;;;expensive ;;6;0;0;affirm ;1;hor ;hor ;cui03 ;prx5 prx6 prx7 prx8 ;loc9 ;midday;neutral;chinese;neutral;centre
147;9;60;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein möchte ich nicht.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;;;expensive ;;6;0;0;neglect ;4;hor ;hor ;cui03 ;prx5 prx6 prx7 prx8 ;loc9 ;midday;neutral;chinese;neutral;centre
147;10;60;1;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;0;;midday;neutral;chinese;expensive;centre;midday ;;;expensive ;;6;;0;;0;hor ;hor ;cui03 ;prx5 prx6 prx7 prx8 ;loc9 ;midday;neutral;chinese;neutral;centre
184;1;60;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Griechische Küche, unteres Preisniveau, in Grumme, Dienstag Abend.  ;request;ALL;tuesday greek evening cheap grumme ;date foodtype time price localization ;open;1;41;5;greek grumme witten choice foodtype ;foodtype localization localization action field ;2;3;0;3;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;;;;5;0;0;provide ;8;;;;;;evening;tuesday;greek;cheap;grumme
184;2;60;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne griechisch essen. Am Dienstag, unteres Preisniveau, abends.  ;request;ALL;tuesday greek evening cheap ;date foodtype time price ;open;1;41;4;greek evening langendreer ;foodtype time localization ;2;2;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;greek ;;grumme witten ;5;0;0;provide ;10;;;cui22 ;;loc7 loc17 ;evening;tuesday;greek;cheap;grumme
184;3;60;1;2;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Grumme.  ;repetitionRequest;localization;grumme ;localization ;closed;0;9;1;grumme ;localization ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;langendreer grumme witten ;5;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;;cui22 ;;loc5 ;evening;tuesday;greek;cheap;grumme
184;4;60;1;2;Sie möchten also in Grumme essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;sunday yes ;date logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;grumme witten langendreer ;5;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar
