iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
144;7;90;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
144;8;90;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;;;italian ;;;4;0;0;provide ;3;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
144;9;90;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;evening ;;italian ;;;4;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
144;10;90;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwochs.  ;request;date;wednesday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;;italian ;;;5;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
144;11;90;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;;italian ;;;5;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
144;12;90;1;4;Sie möchten also Mittwoch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;;;5;0;0;affirm ;1;;;cui20 ;;;neutral;neutral;italian;average;querenburg
144;13;90;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere Preiskategorie.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;;;5;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg
144;14;90;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;average ;;5;0;0;affirm ;1;;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
144;15;90;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;2; 119 121 139;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;average ;;5;NA;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;1;80;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Der Preis.  ;request;ALL;price ;field ;open;1;41;1;price ;field ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;2;;;;;;neutral;neutral;italian;average;querenburg
148;2;80;1;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;1;;;;;;neutral;neutral;italian;average;querenburg
148;3;80;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;;average ;;2;0;0;affirm ;1;;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;4;80;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;;;;average ;;3;0;0;provide ;1;;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;5;80;1;4;Sie möchten also abends essen gehen?;Ja, ich möchte abends.  ;explConfirm;;evening yes ;time logical ;closed;0;6;2;evening ;time ;1;1;0;0;0;1;0;0;2;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;3;0;0;affirm provide ;4;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;6;80;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;3;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;7;80;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;;;closed;0;6;0;yes ;logical ;0;0;0;1;0;0;0;1;2;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;3;0;0;;1;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;8;80;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ich hätte gern, äh, Napoli.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;;;0;1;0;0;0;0;1;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;4;0;0;provide ;5;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;9;80;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;greek ;foodtype ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;greek;average;querenburg;evening ;;;average ;;5;0;0;provide ;1;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;10;80;1;4;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;greek;average;querenburg;evening ;;greek ;average ;;5;0;0;affirm ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
148;11;80;1;4;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average ;;5;0;0;accept ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;cheap;querenburg
148;12;80;1;4;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Der Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;2;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average ;;5;0;0;provide ;2;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;cheap;querenburg
148;13;80;1;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Die untere.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap ;price ;1;0;0;0;1;0;0;0;1;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average ;;6;0;0;provide ;2;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;cheap;querenburg
148;14;80;1;4;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Den unteren.  ;repetitionRequest;price;cheap ;price ;closed;0;9;1;;;0;1;0;0;0;0;1;0;1;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;cheap average ;;6;0;0;provide ;2;hor ;hor ;cui22 ;prx1 prx2 prx3 ;;neutral;neutral;italian;cheap;querenburg
148;15;80;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Arthemis                 Wasserstr. 149  } {Attika                   Massenbergstr. 1} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;27;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;3; 101 103;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average cheap ;;6;NA;0;;0;hor ;hor ;cui22 ;prx1 prx2 prx3 ;;neutral;neutral;italian;cheap;querenburg
149;1;100;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich hätte gern ein chinesisches Restaurant.  ;request;ALL;chinese ;foodtype ;open;1;41;1;chinese yes foodtype ;foodtype logical field ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;chinese;neutral;neutral;;;;;;1;0;0;provide ;6;;;;;;neutral;neutral;chinese;neutral;neutral
149;2;100;1;5;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;chinese;neutral;neutral;;;chinese ;;;1;0;0;affirm ;1;;hor ;cui35 ;;;neutral;neutral;chinese;neutral;neutral
149;3;100;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Ich hätte gern eins fürs Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening yes ;time logical ;1;0;0;1;0;0;0;1;0;1;;evening;neutral;chinese;neutral;neutral;;;chinese ;;;2;0;0;provide ;6;;hor ;cui35 ;;;neutral;neutral;chinese;neutral;neutral
149;4;100;1;5;Sie möchten also abends essen gehen?;Ja. Ich möchte abends essen gehen.  ;explConfirm;;evening ;time ;closed;0;6;1;yes ;logical ;0;1;0;1;0;0;0;1;0;1;;evening;neutral;chinese;neutral;neutral;evening ;;chinese ;;;2;0;0;provide ;6;hor ;hor ;cui35 ;;;neutral;neutral;chinese;neutral;neutral
149;5;100;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Freitag.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;0;2;;evening;friday;chinese;neutral;neutral;evening ;;chinese ;;;3;0;0;provide ;1;hor ;hor ;cui35 ;;;neutral;neutral;chinese;neutral;neutral
149;6;100;1;5;Sie möchten also Freitag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;friday;chinese;neutral;neutral;evening ;friday ;chinese ;;;3;0;0;affirm ;1;;;cui35 ;;;neutral;neutral;chinese;neutral;neutral
149;7;100;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;50 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;evening;friday;chinese;expensive;neutral;evening ;friday ;chinese ;;;4;0;0;provide ;2;;;cui35 ;;;neutral;neutral;chinese;neutral;neutral
149;8;100;1;5;Sie möchten also in der oberen Preisklasse essen gehen?;Ja. Ich hab ja Geld.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;friday;chinese;expensive;neutral;evening ;friday ;chinese ;expensive ;;4;0;0;affirm ;5;;hor ;cui35 ;prx8 ;;neutral;neutral;chinese;neutral;neutral
149;9;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Was? Versteh ich nicht.  ;offerModification;logical;not_classifiable ;action ;choice;0;13;1;;;0;1;0;0;0;0;1;0;0;3;;evening;friday;chinese;expensive;neutral;evening ;friday ;chinese ;expensive ;;5;0;0;;4;hor ;hor ;cui35 ;prx8 ;;neutral;neutral;chinese;neutral;neutral
149;10;100;1;5;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;3;;evening;friday;chinese;expensive;neutral;evening ;friday ;chinese ;expensive ;;5;NA;0;;0;hor ;hor ;cui35 ;prx8 ;;neutral;neutral;chinese;neutral;neutral
150;1;70;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Guten Tag, ich möchte gerne Ente essen, und zwar in Wuppertal.  ;request;ALL;poultry wuppertal ;foodtype localization ;open;1;41;2;poultry yes date ;foodtype logical field ;1;1;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;wuppertal;;;;;;2;0;0;provide ;11;;;;;;neutral;neutral;poultry;neutral;neutral
150;2;70;1;1;Die Möglichkeiten lauten wie folgt: die Wochentage, samstags, sonntags oder keine Präferenz.;Ja ich möchte gerne Ente essen, und zwar Montag.  ;indicateValues;date;monday poultry ;date foodtype ;choice;1;12;2;monday poultry yes ;date foodtype logical ;2;0;0;1;0;0;0;1;0;1;;neutral;monday;poultry;neutral;wuppertal;;;poultry ;;;3;0;0;provide ;9;;;cui11 ;;;neutral;neutral;poultry;neutral;neutral
150;3;70;1;1;Sie möchten also Montag Geflügel essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;neutral;monday;poultry;neutral;wuppertal;;monday ;poultry ;;;3;0;0;affirm ;1;hor ;hor01 hor02 hor3 ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
150;4;70;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1; 33 79 86;neutral;monday;poultry;neutral;wuppertal;;monday ;poultry ;;;3;NA;0;;0;;;cui11 ;;;neutral;neutral;poultry;neutral;neutral
151;1;70;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Guten Abend, ich möchte gerne am Dienstag Abend in Grumme griechisch essen gehen. Der preis sollte bis, äh, 20 Euro betragen.  ;request;ALL;tuesday greek evening average grumme ;date foodtype time price localization ;open;1;41;5;tuesday evening grumme wattenscheid riemke yes price ;date time localization localization localization logical field ;3;2;0;4;0;0;0;1;0;0;;evening;tuesday;greek;average;grumme;;;;;;5;0;0;provide ;21;;;;;;evening;tuesday;greek;cheap;grumme
151;2;70;0;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;1;;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;;grumme wattenscheid riemke ;6;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc4 loc7 loc10 ;evening;tuesday;greek;cheap;grumme
151;3;70;0;2;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Gaststätte Jünemann      Hiltroper Str. 108} {Dionysos                 Hiltroper Str. 13} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;30;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1; 23 105;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;;grumme wattenscheid riemke ;6;NA;0;;0;hor6 ;hor6 ;;;loc4 loc7 loc10 ;evening;tuesday;greek;cheap;grumme
154;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte heute Abend in einem Gourmetrestaurant in Bochum essen gehen. Der Preis kann ab 30 Euro sein.  ;request;ALL;monday gourmet evening expensive bochum ;date foodtype time price localization ;open;1;41;5;monday evening expensive price ;date time price field ;3;2;0;1;0;0;0;1;0;0;;evening;monday;gourmet;expensive;bochum;;;;;;5;0;0;provide ;18;;;;;;neutral;neutral;gourmet;expensive;neutral
154;2;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 8 95;evening;monday;gourmet;expensive;bochum;evening ;monday ;;expensive ;;5;NA;0;;0;hor ;hor ;;prx8 ;;neutral;neutral;gourmet;expensive;neutral
155;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Zentrum.  ;request;ALL;centre ;localization ;open;1;41;1;centre ;localization ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;centre;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;poultry;neutral;neutral
155;2;100;0;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;poultry;neutral;centre;;;;;centre ;2;0;0;provide ;1;;hor ;;;loc01 ;neutral;neutral;poultry;neutral;neutral
155;3;100;0;1;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Chinesisch.  ;request;foodtype;chinese ;foodtype ;closed;1;10;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;2;;midday;neutral;chinese;neutral;centre;midday ;;;;centre ;3;0;0;provide ;1;hor ;hor ;;;loc01 ;neutral;neutral;poultry;neutral;neutral
155;4;100;0;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Sonntag.  ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;0;3;;midday;sunday;chinese;neutral;centre;midday ;;chinese ;;centre ;4;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;neutral;neutral;poultry;neutral;neutral
155;5;100;0;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;;centre ;5;0;0;provide ;2;;;cui35 ;;loc01 ;neutral;neutral;poultry;neutral;neutral
155;6;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;4;;midday;sunday;neutral;average;centre;midday ;sunday ;chinese ;average ;centre ;5;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;7;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;4;;midday;sunday;neutral;average;centre;midday ;sunday ;chinese ;average ;centre ;6;0;0;provide ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;8;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;5;;midday;sunday;neutral;average;centre;midday ;sunday ;chinese ;average ;centre ;7;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;9;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;6;;midday;sunday;neutral;neutral;centre;midday ;sunday ;neutral chinese ;average ;centre ;7;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;10;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;6;;midday;sunday;neutral;neutral;centre;midday ;sunday ;chinese neutral ;average ;centre ;8;0;0;provide ;1;hor ;hor ;neutral ;prx7 ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;11;100;0;1;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;6;;midday;sunday;neutral;neutral;centre;midday ;sunday ;chinese neutral ;average ;centre ;9;0;0;provide ;2;hor ;hor ;neutral ;prx7 ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;12;100;0;1;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Nein.  ;offerRefinement;logical;no ;logical ;choice;0;15;1;no ;logical ;1;0;0;0;1;0;0;0;0;6;;midday;sunday;neutral;neutral;centre;midday ;sunday ;chinese neutral ;neutral average ;centre ;9;0;0;neglect ;1;hor ;hor ;neutral ;neutral ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;13;100;0;1;{Altes Brauhaus Rietkötter Große Beckstr. 7} {Alt Nürnberg             Königsallee 16  } {Cafe Zentral             Luisenstr. 15} Möchten Sie noch weitere Antworten hören? ;Nein.  ;informAndOfferMore;logical;no ;logical ;choice;0;20;1;no ;logical ;1;0;0;0;1;0;0;0;0;6; 3 5 12;midday;sunday;neutral;neutral;centre;midday ;sunday ;chinese neutral ;average neutral ;centre ;9;0;0;neglect ;1;hor ;hor ;neutral ;neutral ;loc01 ;neutral;neutral;poultry;neutral;neutral
155;14;100;0;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;6;;midday;sunday;neutral;neutral;centre;midday ;sunday ;chinese neutral ;average neutral ;centre ;9;NA;0;;0;hor ;hor ;neutral ;neutral ;loc01 ;neutral;neutral;poultry;neutral;neutral
161;1;70;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Nach dem Ort des Restaurants. Am Dienstag Abend und griechisch.  ;request;ALL;tuesday greek evening localization ;date foodtype time field ;open;1;41;4;tuesday evening witten localization foodtype ;date time localization field field ;3;1;0;2;0;0;0;1;2;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;10;;;;;;evening;tuesday;greek;cheap;grumme
161;2;70;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;witten ;4;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc17 ;evening;tuesday;greek;cheap;grumme
161;3;70;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;witten ;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc17 ;evening;tuesday;greek;cheap;grumme
161;4;70;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;witten ;4;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc17 ;evening;tuesday;greek;cheap;weitmar
161;5;70;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ungefährer Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;fish localization ;foodtype field ;1;0;0;1;0;0;0;1;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;witten ;4;0;0;provide ;4;hor6 ;hor6 ;cui22 ;;loc17 ;evening;tuesday;greek;cheap;weitmar
